# output_current_1.csv run at 2012-04-08 00:30:00 UTC on 1892 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE104,9.461874,-0.839131,38.995138,3.348312,13.192228,1.249625
LINE105,0.000000,2.461298,0.000000,3.291107,0.000000,2.215281
LINE106,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE107,9.461874,-0.839131,38.995138,3.348312,13.192228,1.249625
LINE108,0.000000,2.512373,0.000000,3.151527,0.000000,2.372443
LINE109,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE110,9.461874,-0.839131,38.995138,3.348312,13.192228,1.249625
LINE111,0.000000,2.516983,0.000000,3.216875,0.000000,2.966981
LINE112,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE113,9.461874,-0.839131,38.995138,3.348312,13.192228,1.249625
LINE114,0.000000,2.516295,0.000000,3.217030,0.000000,2.976185
LINE115,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE116,0.250277,-0.839307,24.675404,3.348325,0.919804,1.249503
LINE117,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE118,0.000000,2.528424,0.000000,3.227436,0.000000,2.805933
LINE119,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE120,0.000000,4.099454,0.000000,1.545864,0.000000,-1.551811
LINE121,0.250277,-0.839307,24.675404,3.348325,0.919804,1.249503
LINE122,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE123,0.000000,2.541561,0.000000,3.223355,0.000000,3.255978
LINE124,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE125,0.000000,4.687457,0.000000,2.009512,0.000000,-1.546289
LINE126,0.250277,-0.839307,24.675404,3.348325,0.919804,1.249503
LINE127,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE128,0.000000,2.526602,0.000000,3.217589,0.000000,2.050326
LINE129,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE130,0.000000,-1.007726,0.000000,1.545864,0.000000,-1.546939
LINE131,0.250277,-0.839308,0.000000,3.609951,0.000000,4.638600
LINE132,0.000000,0.489052,24.675404,3.348325,0.919804,1.249503
LINE133,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE134,0.000000,2.544187,0.000000,3.177994,0.000000,2.309798
LINE135,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE136,0.000000,-1.076582,0.000000,2.951512,0.000000,-1.555906
LINE137,0.250277,-0.839308,0.000000,3.635531,0.000000,4.630889
LINE138,0.000000,0.489131,24.675404,3.348325,0.919804,1.249503
LINE139,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE140,0.000000,2.531859,0.000000,3.175393,0.000000,2.289547
LINE141,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE142,0.000000,-0.810330,0.000000,-0.488580,0.000000,-1.560586
LINE143,0.250277,-0.839308,0.000000,3.663884,0.000000,4.641553
LINE144,0.000000,0.483999,24.675404,3.348325,0.919804,1.249503
LINE145,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE146,0.000000,2.619297,0.000000,3.130808,0.000000,1.804934
LINE147,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE148,0.000000,4.687457,0.000000,3.116661,0.000000,-1.564488
LINE149,0.250277,-0.839308,0.000000,3.581805,0.000000,4.625270
LINE150,0.000000,0.533166,0.000000,1.526481,0.919804,1.249503
LINE151,0.000000,-0.326219,24.675404,3.348325,0.000000,1.549314
LINE152,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE153,0.000000,2.501329,0.000000,2.943373,0.000000,1.218616
LINE154,0.805219,-0.839517,5.731679,3.347772,0.254981,1.249921
LINE155,0.000000,3.580308,0.000000,4.687457,0.000000,-1.563838
LINE156,0.250277,-0.839308,0.000000,3.604413,0.000000,4.634260
LINE157,0.000000,0.537139,0.000000,1.532863,0.919804,1.249503
LINE158,0.000000,-0.310007,24.675404,3.348325,0.000000,1.541355
LINE159,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE160,0.000000,2.496092,0.000000,3.697604,0.000000,1.704408
LINE161,0.000000,2.974628,4.248418,3.347790,0.000000,4.624936
LINE162,0.805219,-0.839517,1.483262,3.347721,0.254981,1.249921
LINE163,0.000000,2.951512,0.000000,-1.132081,0.000000,-1.566830
LINE164,0.250277,-0.839308,0.000000,3.600645,0.000000,4.633157
LINE165,0.000000,0.530602,0.000000,1.519415,0.919804,1.249503
LINE166,0.000000,-0.357882,24.675404,3.348325,0.000000,1.545950
LINE167,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE168,0.000000,3.997637,0.000000,3.054465,0.000000,4.530441
LINE169,0.000000,1.721023,4.248418,3.347790,0.000000,4.702591
LINE170,0.805219,-0.839517,1.483262,3.347721,0.254981,1.249921
LINE171,0.000000,1.545864,0.000000,4.687457,0.000000,-1.552786
LINE172,0.250277,-0.839308,0.000000,3.588493,0.000000,4.630688
LINE173,0.000000,0.529301,0.000000,1.513320,0.000000,-0.783664
LINE174,0.000000,2.877980,0.000000,1.340106,0.919804,1.249503
LINE175,0.000000,-0.427976,24.675404,3.348325,0.000000,1.544014
LINE176,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE177,0.000000,2.973658,4.248418,3.347790,0.000000,1.775314
LINE178,0.805219,-0.839517,1.483262,3.347721,0.000000,0.042281
LINE179,0.000000,3.427874,0.000000,-0.626715,0.254981,1.249921
LINE180,0.000000,4.687457,0.000000,4.306951,0.000000,-0.024932
LINE181,0.250277,-0.839308,0.000000,3.672430,0.000000,4.624415
LINE182,0.000000,0.468066,0.000000,1.576395,0.000000,-0.803419
LINE183,0.000000,2.821604,0.000000,1.298461,0.919804,1.249503
LINE184,0.000000,2.827123,24.675404,3.348325,0.000000,1.564583
LINE185,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE186,0.805219,-0.839517,1.483262,3.347721,0.000000,0.042578
LINE187,0.000000,3.432821,0.000000,-0.628430,0.254981,1.249921
LINE188,0.000000,4.687457,0.000000,4.687457,0.000000,0.000000
LINE189,0.250277,-0.839308,0.000000,3.648453,0.000000,4.629385
LINE190,0.000000,1.882897,0.000000,-1.261949,0.000000,-0.830962
LINE191,0.000000,0.285189,0.000000,1.563416,0.000000,-0.563241
LINE192,0.000000,2.836254,0.000000,1.057114,0.919804,1.249503
LINE193,0.000000,3.240086,24.675404,3.348325,0.000000,1.565692
LINE194,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE195,0.805219,-0.839517,1.483262,3.347721,0.000000,0.192934
LINE196,0.000000,3.058780,0.000000,3.481354,0.108680,1.249921
LINE197,0.000000,3.441747,0.000000,-0.619705,0.146301,1.249921
LINE198,0.000000,-0.488580,0.000000,0.220047,0.000000,4.652315
LINE199,0.250277,-0.839308,0.000000,3.604811,0.000000,4.626225
LINE200,0.000000,0.467429,0.000000,3.187962,0.000000,1.173245
LINE201,0.000000,0.314758,0.000000,1.504263,0.000000,-0.769043
LINE202,0.000000,2.380877,0.000000,1.000758,0.919804,1.249503
LINE203,0.000000,3.384532,24.675404,3.348325,0.000000,1.559811
LINE204,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE205,0.805219,-0.839517,0.000000,4.130676,0.000000,1.456229
LINE206,0.000000,3.096889,1.483262,3.347721,0.000000,-0.053118
LINE207,0.000000,-0.029375,0.000000,0.295574,0.108680,1.249921
LINE208,0.000000,3.417767,0.000000,-0.356878,0.146301,1.249921
LINE209,0.000000,2.653013,0.000000,-0.488580,0.000000,-1.564488
LINE210,0.250277,-0.839308,0.000000,3.654238,0.000000,4.624145
LINE211,0.000000,0.423171,0.000000,1.326629,0.000000,-0.360822
LINE212,0.000000,2.853445,0.000000,1.180593,0.919804,1.249503
LINE213,0.000000,3.261326,24.675404,3.348325,0.000000,1.562793
LINE214,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE215,0.805219,-0.839517,0.000000,1.455758,0.000000,1.694021
LINE216,0.000000,2.824798,1.483262,3.347721,0.000000,0.003149
LINE217,0.000000,3.971918,0.000000,3.636294,0.146301,1.249921
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,3.116661
LINE219,0.250277,-0.839308,0.000000,3.628355,0.000000,4.624600
LINE220,0.000000,-0.039874,0.000000,1.419191,0.000000,-0.241153
LINE221,0.000000,2.818527,0.000000,1.302151,0.919804,1.249503
LINE222,0.000000,3.330773,24.675404,3.348325,0.000000,1.559206
LINE223,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE224,0.805219,-0.839517,0.000000,2.180168,0.000000,4.640119
LINE225,0.000000,3.331325,1.483262,3.347721,0.000000,0.232006
LINE226,0.000000,-0.296809,0.000000,3.772514,0.146301,1.249921
LINE227,0.250277,-0.839308,0.000000,3.686172,0.000000,4.601850
LINE228,0.000000,-0.093226,0.000000,1.128951,0.000000,-1.311680
LINE229,0.000000,2.914238,0.000000,1.401845,0.919804,1.249503
LINE230,0.000000,3.509865,24.675404,3.348325,0.000000,1.563441
LINE231,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE232,0.000000,2.104746,1.483262,3.347721,0.000000,4.677707
LINE233,0.000000,2.494526,0.000000,-0.650644,0.000000,2.552059
LINE234,0.000000,-0.245105,0.000000,3.610962,0.146301,1.249921
LINE235,0.250277,-0.839308,0.000000,3.543359,0.000000,4.620607
LINE236,0.000000,0.022369,0.000000,1.561005,0.000000,4.669911
LINE237,0.000000,3.069987,0.000000,1.811668,0.919804,1.249503
LINE238,0.000000,-0.984842,24.675404,3.348325,0.000000,1.560118
LINE239,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE240,0.000000,1.823122,1.483262,3.347721,0.000000,-1.474016
LINE241,0.000000,0.530945,0.000000,-0.087267,0.146301,1.249921
LINE242,0.250277,-0.839308,0.000000,3.399562,0.000000,4.587872
LINE243,0.000000,-0.056612,0.000000,2.281215,0.000000,-1.331818
LINE244,0.000000,3.082015,0.000000,1.777014,0.919804,1.249503
LINE245,0.000000,3.674292,24.675404,3.348325,0.000000,1.562089
LINE246,9.211597,-0.839126,14.319733,3.348290,12.272424,1.249634
LINE247,0.000000,2.992571,1.082954,3.347722,0.000000,4.663512
LINE248,0.000000,2.585418,0.400307,3.347718,0.000000,-1.440459
LINE249,0.000000,0.799532,0.000000,0.193848,0.146301,1.249921
LINE250,0.250277,-0.839308,0.000000,3.072895,0.000000,4.545045
LINE251,0.000000,0.397004,0.000000,2.655242,0.000000,-1.560898
LINE252,0.000000,3.044376,0.000000,1.520267,0.919804,1.249503
LINE253,0.000000,3.723101,24.675404,3.348325,0.000000,1.561264
LINE254,0.254500,-0.839301,0.000000,-0.508820,0.000000,1.599953
LINE255,8.957097,-0.839121,14.319733,3.348290,12.272424,1.249634
LINE256,0.000000,-0.621640,0.000000,3.082391,0.146301,1.249921
LINE257,0.250277,-0.839308,0.000000,3.298781,0.000000,1.639972
LINE258,0.000000,-0.540299,0.000000,3.622295,0.000000,4.541947
LINE259,0.000000,3.089629,0.000000,1.477558,0.919804,1.249503
LINE260,0.000000,3.866190,24.675404,3.348325,0.000000,1.427549
LINE261,0.254500,-0.839301,0.000000,-0.507870,0.000000,1.596257
LINE262,8.957097,-0.839121,14.319733,3.348290,12.272424,1.249634
LINE263,0.000000,3.934698,0.000000,3.934698,0.146301,1.249921
LINE264,0.250277,-0.839308,0.000000,3.991188,0.000000,2.307799
LINE265,0.000000,-1.166669,0.000000,3.754886,0.000000,-1.374117
LINE266,0.000000,2.994438,0.000000,1.238300,0.919804,1.249503
LINE267,0.000000,2.930833,5.039622,3.348272,0.000000,1.353859
LINE268,0.000000,2.912834,19.635782,3.348339,0.000000,4.152233
LINE269,0.254500,-0.839301,0.000000,-0.491452,0.000000,1.598534
LINE270,0.000000,4.534992,0.000000,3.348781,0.334629,1.249548
LINE271,8.957097,-0.839121,14.319733,3.348290,11.937795,1.249636
LINE272,0.250277,-0.839308,0.000000,4.300311,0.000000,3.020543
LINE273,0.000000,1.761015,0.000000,3.481179,0.000000,4.611058
LINE274,0.000000,2.774710,0.000000,1.131635,0.919804,1.249503
LINE275,0.000000,0.576919,5.039622,3.348272,0.000000,1.358892
LINE276,0.000000,3.313673,19.635782,3.348339,0.000000,1.633239
LINE277,0.254500,-0.839301,0.000000,-0.496108,0.000000,1.600030
LINE278,0.000000,-1.224808,0.000000,3.318536,0.334629,1.249548
LINE279,8.957097,-0.839121,14.319733,3.348290,11.937795,1.249636
LINE280,0.250277,-0.839308,0.000000,0.587987,0.000000,4.702464
LINE281,0.000000,0.799339,0.000000,3.415613,0.000000,2.937948
LINE282,0.000000,2.987262,0.000000,0.972381,0.919804,1.249503
LINE283,0.000000,3.466882,19.635782,3.348339,0.000000,2.141762
LINE284,0.254500,-0.839301,0.000000,-0.444441,0.000000,1.601543
LINE285,0.000000,-1.556356,0.000000,3.700758,0.334629,1.249548
LINE286,5.426279,-0.838929,9.477207,3.348256,1.300953,1.249264
LINE287,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE288,0.250277,-0.839308,0.000000,2.862319,0.000000,-1.356007
LINE289,0.000000,4.094764,0.000000,0.831712,0.000000,1.273436
LINE290,0.000000,4.136812,0.000000,-0.794495,0.919804,1.249503
LINE291,0.000000,1.214578,0.000000,2.253937,0.000000,-1.550777
LINE292,0.000000,2.362955,19.635782,3.348339,0.000000,4.348895
LINE293,0.254500,-0.839301,0.000000,-0.482835,0.000000,1.596232
LINE294,0.000000,-1.392738,0.000000,3.748789,0.334629,1.249548
LINE295,5.426279,-0.838929,9.477207,3.348256,1.300953,1.249264
LINE296,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE297,0.000000,2.918030,0.000000,-1.070752,0.919804,1.249503
LINE298,0.000000,0.360693,0.000000,2.299127,0.000000,1.421371
LINE299,0.000000,2.539917,19.635782,3.348339,0.000000,3.268972
LINE300,0.254500,-0.839301,0.000000,-0.507971,0.000000,1.592519
LINE301,0.000000,-1.542018,0.000000,4.116306,0.334629,1.249548
LINE302,5.426279,-0.838929,9.477207,3.348256,1.300953,1.249264
LINE303,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE304,0.000000,2.039556,0.000000,3.651270,0.919804,1.249503
LINE305,0.000000,3.754519,0.000000,0.710405,0.000000,-0.462191
LINE306,0.000000,0.907242,19.635782,3.348339,0.000000,4.595985
LINE307,0.254500,-0.839301,0.000000,-0.617500,0.000000,1.592416
LINE308,0.000000,4.372453,0.000000,3.968497,0.334629,1.249548
LINE309,5.426279,-0.838929,9.477207,3.348256,1.300953,1.249264
LINE310,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE311,0.000000,3.273329,0.000000,1.833592,0.919804,1.249503
LINE312,0.000000,2.599368,0.000000,0.702174,0.000000,4.677550
LINE313,0.000000,3.670087,19.635782,3.348339,0.000000,1.596631
LINE314,0.254500,-0.839301,0.000000,-0.653671,0.000000,1.595104
LINE315,0.000000,3.386342,0.000000,3.437202,0.334629,1.249548
LINE316,1.806871,-0.839177,0.000000,0.481622,0.000000,-1.537077
LINE317,3.619408,-0.838805,9.477207,3.348256,1.300953,1.249264
LINE318,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE319,0.000000,-1.358543,0.000000,-1.358543,0.919804,1.249503
LINE320,0.000000,2.270864,0.000000,1.471141,0.000000,-1.549494
LINE321,0.254500,-0.839301,0.000000,-0.508946,0.000000,1.598142
LINE322,0.000000,2.020721,0.000000,3.083474,0.334629,1.249548
LINE323,1.806871,-0.839177,0.000000,0.465453,0.000000,-1.546263
LINE324,3.619408,-0.838805,9.477207,3.348256,1.300953,1.249264
LINE325,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE326,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE327,0.254500,-0.839301,0.000000,-0.612747,0.000000,1.600870
LINE328,0.000000,0.227077,0.000000,3.265007,0.334629,1.249548
LINE329,1.806871,-0.839177,0.000000,0.465516,0.000000,-1.548841
LINE330,0.000000,-0.670072,0.000000,3.994210,0.196593,1.249374
LINE331,3.619408,-0.838805,9.477207,3.348256,1.104359,1.249244
LINE332,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE333,0.254500,-0.839301,0.000000,-0.474420,0.000000,1.607318
LINE334,0.000000,0.026924,0.000000,0.851522,0.334629,1.249548
LINE335,1.806871,-0.839177,0.000000,0.464086,0.000000,-1.551802
LINE336,0.000000,4.605911,0.000000,-0.154648,0.196593,1.249374
LINE337,0.000000,-1.023637,6.595016,3.348281,0.000000,3.846614
LINE338,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE339,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE340,0.254500,-0.839301,0.000000,-0.465612,0.000000,1.608148
LINE341,0.000000,-0.603283,0.000000,3.100190,0.334629,1.249548
LINE342,1.422969,-0.839176,0.000000,-0.943567,0.000000,4.620268
LINE343,0.383902,-0.839181,0.000000,0.484447,0.000000,-1.551863
LINE344,0.000000,-0.983994,6.595016,3.348281,0.000000,3.783858
LINE345,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE346,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE347,0.254500,-0.839301,0.000000,-0.679562,0.000000,1.596992
LINE348,1.422969,-0.839176,0.000000,3.717644,0.000000,1.510149
LINE349,0.383902,-0.839181,0.000000,0.517319,0.000000,-1.547064
LINE350,0.000000,-1.340464,6.595016,3.348281,0.000000,4.152333
LINE351,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE352,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE353,0.254500,-0.839301,0.000000,-0.629865,0.000000,1.602628
LINE354,0.383902,-0.839181,0.000000,0.429111,0.000000,-1.211369
LINE355,0.000000,3.062455,6.595016,3.348281,0.000000,4.623911
LINE356,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE357,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE358,0.254500,-0.839301,0.000000,-1.041025,0.000000,1.581633
LINE359,0.383902,-0.839181,0.000000,0.372828,0.000000,1.483786
LINE360,0.000000,3.733273,6.595016,3.348281,0.000000,4.687209
LINE361,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE362,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE363,0.254500,-0.839301,0.000000,-0.918508,0.000000,1.618738
LINE364,0.383902,-0.839181,0.000000,0.284234,0.000000,-1.101078
LINE365,0.000000,2.584992,6.595016,3.348281,0.000000,4.697652
LINE366,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE367,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE368,0.254500,-0.839301,0.000000,4.211738,0.000000,1.583058
LINE369,0.383902,-0.839181,0.000000,-0.235769,0.000000,-0.869398
LINE370,0.000000,3.003247,6.595016,3.348281,0.000000,4.661501
LINE371,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE372,3.530819,-0.839417,4.842526,3.348356,10.636842,1.249682
LINE373,0.254500,-0.839301,0.000000,0.153135,0.000000,1.352628
LINE374,0.383902,-0.839181,0.000000,0.939208,0.000000,1.587876
LINE375,0.000000,3.025225,6.595016,3.348281,0.000000,4.613969
LINE376,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE377,3.530819,-0.839417,4.842526,3.348356,10.323061,1.249686
LINE378,0.000000,2.310206,0.000000,3.820203,0.313781,1.249545
LINE379,0.254500,-0.839301,0.000000,1.530894,0.000000,-1.308012
LINE380,0.383902,-0.839181,0.000000,0.612574,0.000000,4.515259
LINE381,0.000000,2.966157,6.595016,3.348281,0.000000,4.628470
LINE382,3.619408,-0.838805,2.882191,3.348200,1.104359,1.249244
LINE383,3.530819,-0.839417,4.842526,3.348356,10.323061,1.249686
